# wavelength_A donor_subtracted_flux_1e-17 err_1e-17
7103.952 5.596026 0.4082732
7105.586 4.754087 0.3865578
7107.225 5.669576 0.40164
7108.86 5.232687 0.3982241
7110.499 4.698643 0.3976157
7112.135 5.352986 0.4053267
7113.771 5.288485 0.3998326
7115.412 5.152466 0.3995291
7117.048 5.566559 0.420944
7118.69 5.408463 0.4191162
7120.327 5.060047 0.4060365
7121.969 4.760945 0.4048154
7123.608 5.125547 0.4209395
7125.247 5.431357 0.5691225
7126.89 5.108439 0.711357
7128.529 5.205271 0.4515858
7130.173 4.910345 0.3920824
7131.813 4.68201 0.4003616
7133.458 4.741938 0.4804065
7135.099 4.072502 0.4628964
7136.74 5.407815 0.4593022
7138.386 4.36282 0.4290148
7140.028 4.952699 0.4403618
7141.675 5.032165 0.3925692
7143.317 4.72395 0.4139872
7144.965 5.420486 0.4434215
7146.608 5.156998 0.4456843
7148.252 4.966312 0.423308
7149.901 5.169495 0.4124945
7151.546 4.930585 0.4119738
7153.195 5.062773 0.4062471
7154.84 5.950858 0.4030251
7156.49 4.940184 0.3871369
7158.137 5.724005 0.4062246
7159.783 5.205872 0.4052935
7161.435 5.037093 0.4095903
7163.082 4.444766 0.3909691
7164.734 4.797665 0.3921608
7166.382 5.142499 0.4098385
7168.035 5.367208 0.4408689
7169.684 4.881047 0.4481131
7171.337 5.231833 0.4403212
7172.986 5.289323 0.4268812
7174.637 4.05661 0.4083955
7176.291 4.629551 0.4214641
7177.942 5.295355 0.4409681
7179.597 5.031122 0.4325789
7181.249 5.280744 0.4368378
7182.905 4.580615 0.4388882
7184.557 5.438803 0.4762857
7186.21 5.459571 0.478245
7187.867 5.706463 0.4507571
7189.521 4.521082 0.4165165
7191.179 4.340343 0.399142
7192.833 4.109411 0.4105094
7194.492 5.10307 0.4389793
7196.146 2.983985 0.4245352
7197.802 4.971369 0.4382881
7199.462 3.950309 0.3848771
7201.118 5.063731 0.4113517
7202.779 4.314355 0.4202642
7204.435 4.954865 0.4364874
7206.097 5.370323 0.4386486
7207.755 4.919969 0.4166708
7209.413 4.990632 0.396155
7211.076 5.207158 0.397187
7212.734 4.361848 0.3791149
7214.398 4.643367 0.3797971
7216.057 3.703311 0.3816
7217.721 5.330577 0.4011081
7219.382 5.237239 0.3888764
7221.042 4.841729 0.3760147
7222.708 4.625461 0.3746079
7224.369 4.65598 0.3888826
7226.035 4.906454 0.3889832
7227.697 4.599711 0.3732067
7229.364 4.760892 0.3869522
7231.027 5.759945 0.4078261
7232.691 4.321835 0.3974154
7234.358 5.50557 0.4338088
7236.023 5.539577 0.4659447
7237.691 5.474588 0.5627828
7239.356 4.112961 0.6842892
7241.026 4.796039 0.816295
7242.692 3.459424 0.8742216
7244.358 0.6874577 0.9021835
7246.028 4.637218 0.9660109
7247.695 6.466814 0.8759294
7249.367 5.260797 0.6511454
7251.034 5.204633 0.535966
7252.707 5.015776 0.5206557
7254.375 4.733121 0.5290638
7256.044 3.486937 0.5173261
7257.717 4.477621 0.5065989
7259.387 4.852394 0.4338954
7261.06 4.482341 0.4004795
7262.731 4.309205 0.3985957
7264.406 4.262439 0.4173778
7266.077 4.346283 0.4297099
7267.748 4.843669 0.4249152
7269.424 3.756741 0.5061672
7271.097 3.917812 0.5297396
7272.773 5.117523 0.4518655
7274.446 5.538817 0.5483364
7276.124 4.015121 0.8349099
7277.798 2.975705 1.080567
7279.472 6.014195 1.003856
7281.151 5.120366 0.6231284
7282.826 4.467408 0.5676849
7284.505 4.446688 0.7055759
7286.181 5.114777 0.7114672
7287.861 4.936509 0.649734
7289.538 5.022265 0.5095461
7291.215 4.796181 0.4273425
7292.896 4.629979 0.4536703
7294.574 4.696954 0.5148469
7296.256 4.653625 0.5179985
7297.934 4.755596 0.4996144
7299.617 5.031406 0.4508996
7301.296 4.93484 0.4750172
7302.98 4.770289 0.5559281
7304.66 4.228334 0.7268703
7306.341 5.150453 0.6203712
7308.025 3.715146 0.4719781
7309.707 4.443032 0.4247734
7311.392 4.225834 0.4315087
7313.074 4.52265 0.4569066
7314.761 4.473245 0.6155127
7316.443 5.172794 0.857656
7318.127 3.243865 0.9440034
7319.814 5.634104 0.8347687
7321.498 2.785889 0.5912677
7323.186 4.423768 0.5021393
7324.871 4.000598 0.5098258
7326.56 4.59305 0.452583
7328.246 3.672338 0.5013728
7329.931 3.788219 0.6149976
7331.622 4.840437 0.6719513
7333.308 3.680541 0.5973193
7334.999 4.644319 0.5363072
7336.686 4.204139 0.5001069
7338.378 5.644486 0.4842478
7340.067 4.313945 0.7019412
7341.755 4.164945 1.071842
7343.448 2.673648 1.041846
7345.138 3.335284 0.7692411
7346.832 3.622644 0.4960228
7348.521 4.514231 0.4250552
7350.216 4.132171 0.4474211
7351.907 4.769377 0.4687294
7353.598 4.29635 0.4452082
7355.294 4.117262 0.4497842
7356.986 4.893975 0.503708
7358.683 4.145259 0.6099641
7360.376 4.704873 0.6899574
7362.073 4.972894 0.6357911
7363.766 4.69255 0.4914271
7365.46 3.980675 0.436235
7367.159 4.084449 0.5047985
7368.854 3.694393 0.6715488
7370.553 3.350348 1.161059
7372.248 5.192471 1.19162
7373.949 5.059484 0.6164986
7375.645 4.738801 0.4600868
7377.342 3.99482 0.4438401
7379.043 4.024228 0.4530337
7380.74 4.00786 0.4394581
7382.442 4.345986 0.4456171
7384.141 4.385815 0.4468222
7385.843 4.218574 0.4414389
7387.542 4.388722 0.4405525
7389.242 4.428882 0.439482
7390.946 4.174696 0.4986585
7392.646 4.068819 0.6015793
7394.351 4.225634 0.5967681
7396.052 4.866845 0.5197529
7397.757 4.827603 0.4598711
7399.459 4.181287 0.495615
7401.162 4.3003 0.6439818
7402.868 3.915001 0.8210218
7404.571 3.199944 0.8103654
7406.279 5.097692 0.6170813
7407.982 4.140741 0.4686935
7409.691 5.040839 0.4486236
7411.395 3.918816 0.4251738
7413.101 4.503961 0.4361651
7414.81 4.501975 0.4437951
7416.516 3.827597 0.4384762
7418.226 4.321324 0.441243
7419.933 4.995056 0.4630753
7421.644 5.211498 0.4687921
7423.351 4.987216 0.4456481
7425.059 4.199283 0.4199231
7426.77 4.312349 0.409417
7428.48 4.201994 0.4432611
7430.192 4.668842 0.5250177
7431.901 4.362899 0.5452919
7433.615 4.366751 0.4805621
7435.326 3.744186 0.445985
7437.04 4.755209 0.4860951
7438.751 3.865481 0.5634525
7440.462 3.625867 0.5843294
7442.178 3.269803 0.5222324
7443.89 3.862445 0.4234013
7445.606 5.023248 0.418372
7447.319 3.984732 0.407333
7449.037 3.705066 0.4154018
7450.751 4.076725 0.4244626
7452.464 3.801596 0.4202771
7454.183 4.225903 0.4265228
7455.898 4.474495 0.4313291
7457.617 3.902003 0.4269779
7459.333 4.61511 0.4547227
7461.053 3.778186 0.4358458
7462.769 4.969692 0.4491036
7464.486 4.443063 0.4673794
7466.207 4.85094 0.5059177
7467.925 3.743356 0.4883475
7469.647 3.262383 0.4855826
7471.365 4.184096 0.5154293
7473.088 5.05513 0.5649611
7474.808 4.253514 0.5602278
7476.527 4.107655 0.5268995
7478.251 4.799882 0.5072254
7479.971 3.864412 0.5345524
7481.696 4.264017 0.6092504
7483.417 4.164476 0.6116859
7485.143 4.29844 0.5720658
7486.865 4.845812 0.5126673
7488.587 4.118484 0.4522781
7490.315 3.846273 0.4414751
7492.037 3.811179 0.4378065
7493.765 4.173026 0.4430271
7495.489 4.468906 0.4470813
7497.217 3.258035 0.4157071
7498.942 3.296391 0.4122994
7500.667 4.355026 0.4304775
7502.397 4.383584 0.4178198
7504.123 3.66345 0.3908377
7505.853 4.788314 0.401248
7507.58 4.047327 0.3866812
7509.311 3.937007 0.3872778
7511.039 4.309286 0.3900417
7512.767 4.678902 0.3961035
7514.499 4.6074 0.3931542
7516.227 4.046728 0.4033362
7517.961 4.160551 0.4287643
7519.69 3.866283 0.4418378
7521.424 4.060846 0.4945101
7523.155 5.670868 0.7218972
7524.885 3.133026 0.856635
7526.621 4.425277 0.7651983
7528.352 4.124407 0.6374481
7530.088 3.673589 0.5271659
7531.82 2.971987 0.5489023
7533.557 3.264561 0.5043356
7535.291 2.917427 0.4269752
7537.024 4.058735 0.4000368
7538.762 3.930701 0.4115665
7540.496 3.702124 0.4357006
7542.235 4.079624 0.4491937
7543.97 4.213572 0.4229763
7545.709 4.109815 0.407073
7547.445 3.116196 0.3930054
7549.182 3.614791 0.3900866
7550.923 3.3925 0.3719408
7552.66 3.650932 0.3817209
7554.401 4.064579 0.4011414
7556.139 3.149752 0.4272978
7557.882 3.135492 0.4621802
7559.62 3.321346 0.4689724
7561.359 3.691818 0.4345859
7563.103 3.821581 0.4007122
7564.843 3.316088 0.383818
7566.587 3.488472 0.3934483
7568.328 4.314452 0.4284382
7570.073 3.497126 0.4934575
7571.815 3.665743 0.6660082
7573.561 2.545285 0.7746563
7575.303 3.531236 0.6350174
7577.046 3.783302 0.469268
7578.793 2.986875 0.3947987
7580.537 3.774263 0.3850212
7582.285 4.504501 0.3984168
7584.029 4.016696 0.4062354
7585.778 2.940099 0.4604132
7587.523 4.180921 0.5579357
7589.269 4.439745 0.540213
7591.019 4.16045 0.4640831
7592.765 4.461126 0.4273408
7594.516 3.350811 0.408068
7596.263 3.517929 0.5256684
7598.014 4.416412 0.8112187
7599.762 2.489913 1.092709
7601.511 5.656828 1.196207
7603.264 4.928473 1.089561
7605.013 5.245191 1.050708
7606.766 3.954712 1.056487
7608.516 4.42399 1.067175
7610.271 4.2269 1.020188
7612.021 4.459591 0.887285
7613.773 4.514089 0.7392422
7615.528 3.924934 0.635661
7617.28 2.449193 0.5842649
7619.037 3.30796 0.5785573
7620.79 4.202964 0.5851932
7622.547 4.376286 0.589247
7624.3 5.25457 0.6366628
7626.054 4.075306 0.6719862
7627.813 3.885554 0.8165497
7629.568 5.301863 0.9890736
7631.327 4.639343 0.8909306
7633.083 4.729366 0.7396315
7634.843 3.925579 0.6146368
7636.599 3.333012 0.5877575
7638.356 4.111412 0.6029025
7640.117 3.077065 0.5591283
7641.875 4.104036 0.5980714
7643.637 2.632641 0.5231917
7645.395 4.720918 0.5183075
7647.159 3.876195 0.5164972
7648.918 4.241354 0.5002016
7650.677 4.468087 0.5348802
7652.442 3.655739 0.5417136
7654.202 3.652427 0.5382558
7655.967 4.816777 0.5402327
7657.729 3.334623 0.4613321
7659.494 4.414155 0.4491191
7661.256 3.664416 0.5088224
7663.019 3.910589 0.605112
7664.786 3.382302 0.5572476
7666.549 4.138002 0.48859
7668.317 3.731993 0.4334499
7670.081 3.363186 0.4177204
7671.85 4.426194 0.4457822
7673.615 3.381355 0.4363871
7675.38 4.32956 0.4260038
7677.15 4.34423 0.4159937
7678.916 3.389429 0.4117709
7680.687 3.694059 0.4231956
7682.454 4.332295 0.4345646
7684.225 3.279054 0.4221151
7685.993 3.583984 0.4161704
7687.761 3.341149 0.4155683
7689.534 4.06446 0.4332497
7691.303 3.939869 0.4556474
7693.077 3.693825 0.4641452
7694.846 3.14493 0.4400531
7696.621 4.285199 0.423664
7698.391 3.016355 0.4273329
7700.162 3.911658 0.4705922
7701.938 4.649277 0.5073798
7703.71 3.903822 0.4886448
7705.486 3.696569 0.44674
7707.259 4.418532 0.4221664
7709.036 4.492188 0.4648093
7710.81 3.640164 0.603379
7712.588 4.772267 0.8542485
7714.362 1.894021 0.9789861
7716.137 3.319074 1.011914
7717.916 4.283929 1.012066
7719.691 2.295351 1.0362
7721.472 3.41848 0.7490404
7723.248 3.846731 0.5436895
7725.029 4.604272 0.582654
7726.806 3.592704 0.6550989
7728.583 3.945533 0.5857171
7730.366 3.512181 0.5103564
7732.144 4.276873 0.4707227
7733.927 3.203286 0.4460677
7735.707 3.461994 0.461443
7737.49 3.614463 0.5025165
7739.27 4.071399 0.5139491
7741.051 2.801911 0.4617153
7742.835 3.930174 0.4315636
7744.617 4.119478 0.4371755
7746.403 3.804939 0.4353187
7748.185 4.586177 0.527042
7749.972 3.634592 0.7941196
7751.754 4.085946 1.114892
7753.538 4.38622 1.196951
7755.326 3.620477 0.8757938
7757.11 5.04275 0.5852993
7758.898 3.236606 0.5964583
7760.684 3.24612 0.7191706
7762.473 3.659506 0.718801
7764.259 4.19639 0.5582429
7766.045 3.712613 0.4575705
7767.836 4.161051 0.4546581
7769.623 3.93132 0.4434615
7771.415 3.811446 0.458573
7773.202 2.743153 0.5227481
7774.995 3.241826 0.6017195
7776.783 4.098317 0.5275668
7778.572 1.810246 0.4604527
7780.366 4.666701 0.5865201
7782.156 2.484301 0.6514647
7783.951 5.296002 0.5725839
7785.741 3.304785 0.481651
7787.537 5.080338 0.4632255
7789.328 3.685504 0.4634389
7791.12 2.730195 0.5427508
7792.917 3.723734 0.7898306
7794.709 3.846294 1.009417
7796.507 2.909868 1.019832
7798.3 3.501252 0.7588359
7800.099 2.874789 0.5157643
7801.893 3.607843 0.4298904
7803.688 3.25656 0.4193189
7805.487 3.762501 0.4308043
7807.283 3.191882 0.5136681
7809.083 3.376941 0.6958778
7810.88 3.725991 0.7888355
7812.681 3.159151 0.6266506
7814.479 5.032216 0.4890212
7816.276 3.591041 0.4810433
7818.079 3.04671 0.5655584
7819.877 4.082751 0.6508519
7821.68 2.564916 1.171501
7823.48 5.2457 1.683261
7825.284 1.733428 1.06933
7827.084 5.356085 0.6069024
7828.884 3.35181 0.4723525
7830.69 2.786824 0.4594066
7832.491 3.934282 0.4624522
7834.297 2.874135 0.4426259
7836.1 4.199024 0.4613779
7837.907 3.858262 0.4781844
7839.71 3.680647 0.5440827
7841.513 3.735184 0.7177587
7843.321 3.758779 0.8206621
7845.126 3.357013 0.6808641
7846.935 4.561076 0.5371881
7848.74 4.436554 0.4933121
7850.55 4.332073 0.6294169
7852.356 1.374209 1.04999
7854.167 4.326356 1.335238
7855.974 3.056064 1.457172
7857.781 1.447218 0.8482293
7859.593 3.176804 0.6895856
7861.401 3.009823 0.77703
7863.214 2.000082 0.7623868
7865.023 3.464353 0.6466805
7866.836 3.438384 0.5532782
7868.646 4.056448 0.6420058
7870.456 2.549278 0.8633107
7872.271 4.385309 0.943212
7874.082 4.421285 0.8862054
7875.898 3.157638 0.6359456
7877.71 4.270575 0.5448452
7879.526 2.712363 0.6872776
7881.339 2.882313 0.787115
7883.152 3.532258 0.699713
7884.97 2.676704 0.5931169
7886.784 5.055248 0.5536016
7888.602 2.778829 0.6844763
7890.417 3.48221 0.9152611
7892.237 2.075164 0.9569154
7894.052 1.757256 0.8496156
7895.869 3.816778 0.585227
7897.689 3.479921 0.4677942
7899.506 3.342162 0.4575106
7901.328 3.82914 0.4632655
7903.145 3.18658 0.4540403
7904.968 3.448135 0.4666671
7906.786 3.94185 0.4740692
7908.605 2.850475 0.4731734
7910.429 4.815662 0.5390907
7912.248 1.366466 0.8233072
7914.073 4.320652 1.27335
7915.894 4.878879 1.368302
7917.719 4.271414 1.325022
7919.541 3.789424 0.7880509
7921.363 3.100468 0.8394035
7923.19 2.519898 0.9370068
7925.012 5.360568 0.7737259
7926.839 4.922581 0.5747172
7928.663 2.775585 0.56525
7930.491 2.164179 0.6554545
7932.316 3.616721 0.7815295
7934.141 3.250861 0.9104073
7935.97 2.271096 0.7294963
7937.796 3.724528 0.5120044
7939.627 3.730392 0.4845453
7941.453 3.904652 0.5513094
7943.284 3.884124 0.5500891
7945.111 4.084381 0.4900655
7946.939 4.862343 0.5403163
7948.772 3.857944 0.6531137
7950.601 2.253275 0.7379461
7952.434 3.457958 0.6959577
7954.263 3.859623 0.5364621
7956.098 3.561099 0.4725129
7957.928 3.848253 0.4866812
7959.758 3.280901 0.476606
7961.594 3.468337 0.4975285
7963.425 3.839998 0.6775529
7965.262 3.468213 1.124895
7967.094 0.08878346 1.259442
7968.932 1.502269 0.8229578
7970.765 4.263544 0.6284123
7972.598 3.770847 0.5247549
7974.437 4.174969 0.5872041
7976.271 3.399828 0.6406892
7978.111 2.314728 0.6774541
7979.946 3.63741 0.9159472
7981.786 3.312848 0.9532024
7983.623 2.972436 0.6935849
7985.459 3.497039 0.5010621
7987.3 3.317961 0.4820563
7989.138 3.399692 0.5060766
7990.98 4.371855 0.582838
7992.818 4.770631 0.8822655
7994.662 3.720739 1.217807
7996.501 2.574404 1.097524
7998.345 2.879538 0.7428483
8000.185 3.944224 0.5991114
8002.025 3.494641 0.547286
8003.871 3.762452 0.5136396
8005.711 3.561138 0.4909269
8007.558 3.162421 0.4629874
8009.4 2.78886 0.4427882
8011.247 3.457128 0.5017413
8013.09 2.386267 0.5833993
8014.933 2.225888 0.7780948
8016.781 4.534219 0.8147522
8018.626 4.318402 0.6424337
8020.475 3.482185 0.547117
8022.32 3.106805 0.5617762
8024.17 3.645237 0.6449726
8026.016 3.893521 0.9392401
8027.862 5.035426 1.116224
8029.713 3.765847 0.9069912
8031.56 4.498578 0.6580853
8033.413 3.057962 0.5171219
8035.261 2.894287 0.476832
8037.114 2.718723 0.4586555
8038.962 2.590227 0.446652
8040.812 2.812198 0.4659477
8042.666 2.90433 0.4686166
8044.516 2.240143 0.452229
8046.371 3.067674 0.4643908
8048.222 3.009048 0.489019
8050.078 3.853674 0.5502505
8051.93 3.793029 0.6480199
8053.783 3.668295 0.6733662
8055.64 1.68764 0.6252158
8057.493 3.243429 0.5207568
8059.351 2.554957 0.468022
8061.205 3.530251 0.6484096
8063.064 1.77316 0.901508
8064.919 3.34974 0.8952155
8066.774 3.196038 0.6019743
8068.634 3.145347 0.476578
8070.49 2.382066 0.46308
8072.352 3.239834 0.4814126
8074.208 2.990939 0.4740971
8076.07 3.612539 0.4841987
8077.928 2.380355 0.4857011
8079.787 2.693208 0.4978455
8081.65 3.30864 0.4788311
8083.509 2.562828 0.464093
8085.373 2.935775 0.4889352
8087.233 2.742901 0.48643
8089.098 2.28933 0.4781891
8090.959 2.898909 0.4914014
8092.82 2.639711 0.5058154
8094.686 2.986836 0.5428442
8096.548 2.260282 0.5364465
8098.416 2.859398 0.4877939
8100.279 2.473777 0.4858536
8102.146 2.426058 0.5716615
8104.01 1.832662 0.6419476
8105.874 2.45618 0.6230606
8107.744 3.1567 0.5845993
8109.609 2.7078 0.550159
8111.479 2.650583 0.498874
8113.345 2.917817 0.4644604
8115.216 3.090098 0.4629826
8117.083 2.509363 0.4684433
8118.95 2.348426 0.4495426
8120.823 2.739883 0.4514977
8122.691 1.451401 0.4327857
8124.564 3.071738 0.4609874
8126.433 3.298535 0.4567041
8128.307 1.977334 0.448913
8130.177 1.99766 0.4645548
8132.051 2.532637 0.4729515
8133.922 3.560743 0.4973546
8135.793 2.836915 0.5016757
8137.669 2.535795 0.504507
8139.542 2.879499 0.5146204
8141.418 2.171245 0.5307093
8143.292 2.903657 0.5410811
8145.169 2.731231 0.5199411
8147.043 2.635089 0.5290618
8148.917 2.558266 0.5576526
8150.796 2.986341 0.5406495
8152.671 2.771542 0.5033705
8154.551 2.395831 0.5010264
8156.427 2.327441 0.5109786
8158.308 2.844532 0.4983055
8160.185 2.462767 0.4896877
8162.062 3.86974 0.6342309
8163.944 1.97838 0.6989214
8165.823 1.770023 0.5698408
8167.706 1.99919 0.5045797
8169.584 3.218527 0.5082914
8171.468 2.400052 0.5097739
8173.348 2.644255 0.5059332
8175.229 2.91783 0.4979119
8177.114 3.454634 0.52477
8178.995 3.232555 0.5784355
8180.881 2.985868 0.5943512
8182.763 2.804461 0.6018535
8184.65 1.779579 0.5964889
8186.533 3.407904 0.6010041
8188.416 3.110171 0.5925096
8190.304 4.032771 0.5968791
8192.189 1.690508 0.558758
8194.077 3.312522 0.5979536
8195.963 2.367155 0.6156116
8197.853 1.998144 0.6282889
8199.738 2.234361 0.5880566
8201.625 2.132493 0.5369436
8203.516 3.297328 0.5218998
8205.403 1.605919 0.4872781
8207.296 3.028558 0.4955562
8209.184 2.311254 0.4977309
8211.076 2.43358 0.4849204
8212.966 3.016915 0.4856712
8214.854 2.340982 0.473251
8216.749 3.015584 0.4903568
8218.64 2.930433 0.5032193
8220.534 2.669225 0.5036782
8222.426 2.700284 0.5019017
8224.322 2.028724 0.502554
8226.214 2.148744 0.5073174
8228.106 1.328582 0.5516106
8230.004 2.363988 0.6131102
8231.897 2.149598 0.562511
8233.795 2.187992 0.5340884
8235.69 3.205033 0.5401568
8237.589 2.765599 0.5343412
8239.483 2.58513 0.5220065
8241.379 2.818107 0.5199204
8243.279 2.933403 0.5369022
8245.176 2.127882 0.5436073
8247.077 2.286067 0.5388861
8248.975 3.42756 0.5687967
8250.877 2.079302 0.562663
8252.774 2.157177 0.534951
8254.673 3.649669 0.5191446
8256.577 1.451945 0.4826784
8258.477 3.000439 0.5378157
8260.381 2.786464 0.5594545
8262.281 2.41141 0.5666183
8264.186 2.732589 0.567755
8266.087 2.610428 0.5316787
8267.989 1.383287 0.5013166
8269.896 2.141848 0.4919516
8271.798 2.14699 0.5009096
8273.705 2.32568 0.5668843
8275.608 2.080522 0.5765907
8277.517 4.030598 0.6960216
8279.421 2.794563 0.8407065
8281.33 1.69093 1.077014
8283.235 2.573429 1.11865
8285.142 2.477768 1.04787
8287.052 0.645038 1.004204
8288.958 1.791827 1.25934
8290.869 1.896382 1.452095
8292.777 2.072404 0.992183
8294.69 2.498778 0.7008311
8296.598 2.572085 0.8918298
8298.506 2.949242 1.261852
8300.42 1.238359 1.693661
8302.329 -1.130609 1.227003
8304.243 2.270479 0.7343084
8306.154 2.925123 0.5883493
8308.069 2.37366 0.5723441
8309.98 3.00176 0.6701844
8311.893 2.937336 0.8452316
8313.809 1.365986 0.8579802
8315.722 2.144919 0.6427156
8317.64 1.944039 0.5268779
8319.553 1.785932 0.5668173
8321.471 2.256262 0.6007418
8323.386 3.353314 0.6396591
8325.3 1.873871 0.5753604
8327.22 2.712939 0.536648
8329.136 1.647693 0.5134845
8331.057 2.311418 0.5320479
8332.973 1.742804 0.5543007
8334.895 2.535306 0.5553694
8336.811 3.745835 0.5556486
8338.729 1.221303 0.5617601
8340.652 3.416572 0.7214596
8342.571 4.852772 1.090547
8344.495 2.789792 1.836515
8346.415 -0.1039046 2.348279
8348.34 -1.473831 1.983924
8350.26 0.6956573 1.001186
8352.181 3.814951 1.011048
8354.107 2.398826 1.271221
8356.029 3.243212 1.076097
8357.956 2.549448 0.7637975
8359.879 2.010901 0.5760799
8361.807 2.125212 0.6109545
8363.729 2.840785 0.7578344
8365.654 1.17423 0.8446284
8367.583 0.836595 0.848286
8369.508 2.125644 0.7761743
8371.438 2.068514 0.6851934
8373.364 2.834889 0.6018702
8375.295 2.463279 0.5456178
8377.222 2.332042 0.5777349
8379.148 2.156595 0.6401627
8381.081 2.533816 0.8073636
8383.009 1.792967 1.054973
8384.942 2.894752 1.038098
8386.871 3.246123 0.7908394
8388.805 2.343964 0.6256319
8390.734 1.467946 0.6469156
8392.665 1.528304 0.6462126
8394.601 2.117563 0.5651094
8396.531 2.480652 0.7492816
8398.468 1.20427 1.333179
8400.399 0.2254064 2.147649
8402.337 1.403931 1.610832
8404.27 3.578165 0.9029561
8406.203 1.964349 0.6365116
8408.142 1.845406 0.5775866
8410.076 1.731393 0.5527485
8412.016 2.384041 0.5803078
8413.95 1.216792 0.7203395
8415.891 1.932736 1.030473
8417.827 4.010176 1.299828
8419.764 0.4705976 0.8422395
8421.705 2.61934 0.5860398
8423.643 1.162341 0.5627429
8425.585 3.487864 0.6377602
8427.523 3.027587 0.8024716
8429.467 2.688822 1.151689
8431.405 -0.2652941 1.997557
8433.35 1.615034 2.313454
8435.29 2.471954 1.291965
8437.23 2.815526 0.64435
8439.176 1.239983 0.5374051
8441.117 2.57353 0.5647665
8443.065 3.082514 0.609853
8445.006 2.161087 0.5862325
8446.954 2.531216 0.5850915
8448.897 2.796934 0.6208906
8450.841 3.63987 0.7793897
8452.789 2.364031 1.080756
8454.734 2.136033 1.122162
8456.684 3.625549 0.8232152
8458.629 0.9274169 0.6584588
8460.579 3.553907 0.6757968
8462.525 3.913541 0.7834778
8464.473 0.6235198 1.257022
8466.425 2.710615 1.875926
8468.372 0.1373563 1.716156
8470.325 4.192724 1.023521
8472.273 0.454979 0.5746362
8474.228 2.042894 0.5862796
8476.177 2.145582 0.5913188
8478.127 2.306551 0.5589848
8480.082 2.87517 0.5501802
8482.032 1.915587 0.5172535
8483.988 2.415267 0.5172103
8485.94 2.640957 0.5308488
8487.897 2.226381 0.5329806
8489.85 1.935387 0.5503969
8491.803 2.837457 0.6280119
8493.761 1.942886 0.8415383
8495.715 1.560086 1.01107
8497.674 2.868281 0.8388351
8499.629 2.905289 0.619887
8501.589 2.484324 0.6278158
8503.545 1.284526 0.8829578
8505.501 4.714459 1.210107
8507.462 1.512448 1.181943
8509.42 2.572553 0.8755252
8511.382 2.410602 0.6082841
8513.34 2.915293 0.5430327
8515.303 2.717922 0.5488312
8517.262 2.537055 0.563884
8519.222 2.138729 0.5887611
8521.185 1.751737 0.6121992
8523.147 1.950904 0.6095451
8525.111 2.340164 0.5859532
8527.072 1.324411 0.555259
8529.039 2.166539 0.5587627
8531.001 2.207746 0.5555177
8532.964 2.151829 0.5472064
8534.932 3.404869 0.5613079
8536.895 1.822549 0.5996698
8538.863 3.238851 0.7815384
8540.828 1.175678 0.8681243
8542.797 3.026939 0.7134957
8544.763 2.534668 0.5764964
8546.728 1.846174 0.614405
8548.699 2.412632 0.8555434
8550.666 1.974517 0.9470023
8552.638 1.881605 0.7950687
8554.604 1.979325 0.6338165
8556.577 2.256633 0.5523199
8558.546 1.891806 0.5197807
8560.515 2.422457 0.5427189
8562.489 2.306288 0.5643455
8564.459 2.722754 0.5729612
8566.434 2.219383 0.5599124
8568.404 1.983401 0.5457656
8570.38 1.94103 0.5336018
8572.352 2.338509 0.5567285
8574.324 2.239291 0.5804487
8576.301 2.196865 0.5941783
8578.274 2.479911 0.5929355
8580.252 1.920747 0.5699558
8582.226 2.09154 0.5507573
8584.205 2.187333 0.55999
8586.18 1.899848 0.5870408
8588.16 2.549382 0.6822466
8590.136 3.627935 0.7920065
8592.111 1.044152 0.7423798
8594.093 1.28931 0.6339933
8596.07 1.524322 0.6232065
8598.053 2.17755 0.7002006
8600.03 1.89357 0.7041355
8602.014 1.509219 0.6175957
8603.992 2.448451 0.5980503
8605.972 2.326742 0.6087809
8607.956 2.486176 0.6298583
8609.936 2.493589 0.6599147
8611.922 2.093718 0.6855963
8613.903 1.532292 0.7276993
8615.89 1.926662 0.758841
8617.871 4.195227 1.046563
8619.853 3.243323 1.122095
8621.842 1.138996 0.9219511
8623.825 3.165156 1.131476
8625.814 1.915126 1.233798
8627.798 -1.581216 1.65097
8629.788 1.542932 1.396151
8631.772 -0.4115341 1.139222
8633.759 2.005784 1.249029
8635.75 0.5273648 1.227257
8637.736 2.116536 1.117192
8639.728 1.730923 1.026666
8641.716 3.022917 1.054395
8643.708 0.9017295 0.8355994
8645.697 1.576095 0.7245593
8647.685 2.938017 0.8290823
8649.68 1.187259 0.9168443
8651.67 4.68761 1.064793
8653.665 -2.959501 1.339441
8655.655 5.398633 1.177698
8657.651 -0.8766364 1.400371
8659.644 -0.1622463 1.453669
8661.636 3.21102 1.233501
8663.633 4.900354 1.211084
8665.626 2.406229 1.129881
8667.624 1.909987 1.079638
8669.618 2.295881 1.100619
8671.617 1.814216 1.104662
8673.612 2.375853 1.049742
8675.607 -0.2033369 0.9380329
8677.608 2.971198 0.9040358
8679.604 1.261118 0.8383911
8681.605 1.534978 0.8652836
8683.603 0.7935679 0.8608497
8685.605 2.234764 0.7481832
8687.603 2.124057 0.7449305
8689.603 1.487576 0.7210628
8691.605 2.574156 0.716934
8693.605 1.374369 0.7166037
8695.61 1.485646 0.7033137
8697.61 1.939213 0.6799706
8699.616 1.057011 0.7023736
8701.617 2.566773 0.7689976
