wavelength_A,flux,error,model,mission,instrument,plate,mjd,fiberid,specobjid,run2d,programname,data_release
4350.1074,0.042298954,0.39537817,0.25697717,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4351.1104,0.10574681,0.37517184,0.2145349,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4352.1113,0.41790965,0.37832302,0.22128047,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4353.113,0.41530177,0.39608324,0.23099795,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4354.1167,0.7684918,0.3884554,0.22807913,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4355.118,0.8357054,0.3792355,0.23646215,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4356.1226,1.3244684,0.38135663,0.26015225,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4357.1245,-0.18580629,0.41294014,0.22870992,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4358.1294,0.7312592,0.48708013,0.20575291,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4359.132,-0.26315612,0.545873,0.24655636,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4360.135,-0.5911779,0.54506886,0.26953465,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4361.14,-0.060063712,0.49468657,0.2218073,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4362.1436,0.35386434,0.45237282,0.19309317,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4363.1494,0.53898454,0.41925934,0.23635586,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4364.153,0.2977734,0.3915188,0.21040407,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4365.159,0.2540797,0.37426373,0.18561134,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4366.1636,0.7429493,0.37725452,0.16148677,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4367.168,0.23290506,0.36302605,0.14016357,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4368.1753,0.72521025,0.3685134,0.19044133,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4369.18,0.21187676,0.44455114,0.24790958,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4370.1875,-0.3394913,0.46581608,0.26553768,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4371.193,0.7165198,0.4887407,0.24315715,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4372.2007,-0.06935336,0.4591816,0.22522272,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4373.2065,0.43442833,0.3615289,0.23445392,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4374.213,1.0571098,0.36248553,0.24181835,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4375.221,0.70932025,0.36708677,0.23626995,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4376.228,0.624719,0.36979887,0.20787486,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4377.237,0.43016845,0.37296337,0.16290951,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4378.244,0.045362625,0.36149377,0.16378725,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4379.2534,0.40501428,0.3592612,0.21977109,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4380.261,0.28973034,0.36205736,0.235666,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4381.2686,-0.07807714,0.3578953,0.17814301,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4382.2793,0.6535514,0.37905344,0.12771524,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4383.287,0.5429727,0.38055634,0.14303987,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4384.298,0.6712728,0.37246794,0.18532346,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4385.3066,-0.30340874,0.3691312,0.21656387,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4386.318,0.8609238,0.4006534,0.24294534,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4387.3267,0.2435359,0.40717202,0.2025734,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4388.336,0.07695609,0.40357444,0.18265395,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4389.348,-0.22566916,0.39244872,0.20086917,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4390.358,0.19396584,0.36166242,0.23453078,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4391.37,0.19205965,0.34441498,0.24394685,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4392.3804,0.0048145307,0.36672908,0.21062085,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4393.3936,0.39939508,0.3811599,0.20316264,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4394.4043,0.1595378,0.38687003,0.17817432,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4395.415,-0.17237486,0.36456606,0.16140507,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4396.4287,-0.25068858,0.3595452,0.13393913,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4397.44,0.8108852,0.37530002,0.1293343,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4398.454,0.22274585,0.36242202,0.22327179,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4399.466,0.3592484,0.35414004,0.23623358,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4400.4805,0.30159354,0.36291468,0.19079788,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4401.4927,-0.21992575,0.34940958,0.09233568,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4402.5054,0.87550896,0.37391865,0.019247586,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4403.5205,1.0723931,0.37905142,0.051505163,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4404.5337,0.5622203,0.37569302,0.1575495,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4405.5493,0.15293314,0.36030278,0.18113141,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4406.5625,-0.15635578,0.349939,0.21966068,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4407.5786,-0.3439812,0.3544466,0.2739202,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4408.593,0.48175165,0.3796957,0.288814,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4409.607,1.7876039,0.4323099,0.25211403,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4410.624,0.6610007,0.41494292,0.22272366,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4411.6387,0.1591443,0.37937436,0.21669477,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4412.656,0.010673155,0.40694,0.18260309,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4413.671,0.44618005,0.4616587,0.12808,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4414.6885,0.43929732,0.4527845,0.05465873,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4415.704,1.0713652,0.4124855,-0.008303849,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4416.7227,0.44988313,0.38577893,0.006771684,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4417.739,0.6572984,0.376923,0.08258506,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4418.755,0.34247196,0.36822933,0.100548595,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4419.774,-0.31408933,0.36542776,0.13519295,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4420.7905,0.033455133,0.38750076,0.13741487,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4421.81,0.71973467,0.3920628,0.09981521,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4422.827,0.37277737,0.38943616,0.14536892,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4423.847,-0.41207656,0.391193,0.17705981,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4424.8647,-0.16018303,0.39165482,0.2052138,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4425.883,-0.010405462,0.38954628,0.24063604,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4426.9033,-0.6753042,0.48708436,0.25269508,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4427.922,0.44375366,0.4597684,0.23783056,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4428.943,0.36630774,0.36751848,0.23486756,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4429.962,0.4691951,0.3545102,0.20998275,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4430.9834,-0.52813363,0.34444934,0.26469338,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4432.0024,0.0021360586,0.35084125,0.32163483,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4433.022,-0.15999374,0.36819702,0.32075447,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4434.0444,-0.37610298,0.37305278,0.28836718,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4435.0645,-0.24360268,0.37464935,0.27160743,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4436.0874,0.37375218,0.37345648,0.18116935,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4437.108,0.946228,0.38209584,0.11700133,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4438.131,0.492116,0.36312374,0.14296576,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4439.152,0.11743705,0.3567199,0.2089119,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4440.1733,0.029200515,0.4988633,0.25453943,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4441.197,0.3689751,0.53317213,0.27070025,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4442.2188,1.6575452,0.54060155,0.22376692,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4443.243,0.07493401,0.48522744,0.2177029,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4444.265,-0.12273957,0.4637492,0.22756524,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4445.29,0.6104708,0.3580313,0.21760668,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4446.3125,0.07225929,0.3570291,0.20898528,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4447.3354,0.1376665,0.36601138,0.24584937,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4448.3613,0.1335399,0.37624058,0.25635213,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4449.3843,0.6411269,0.38296133,0.24447627,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4450.4106,0.6042243,0.37731045,0.23785786,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4451.434,0.0214,0.36979556,0.21742313,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4452.461,0.05182583,0.36997014,0.18423185,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4453.485,0.55657333,0.38583365,0.17350325,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4454.51,0.3838401,0.38567,0.12474834,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4455.5366,-0.83391494,0.3915498,0.13532299,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4456.5615,0.5383919,0.40666956,0.17248923,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4457.5894,-0.05717597,0.39341566,0.2183382,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4458.6147,-0.018768527,0.37808198,0.25752628,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4459.643,-0.014421768,0.359329,0.26203826,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4460.669,-0.31605446,0.34852955,0.27664098,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4461.6953,0.1036643,0.35183194,0.24422482,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4462.724,0.008560707,0.35822585,0.22854762,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4463.7505,-0.35669547,0.34395692,0.2599423,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4464.78,0.30415753,0.35450995,0.31778827,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4465.807,0.054481924,0.357716,0.3632193,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4466.837,0.34682855,0.36655554,0.37320513,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4467.8643,0.39896348,0.36651564,0.40350363,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4468.892,0.015111726,0.37684032,0.374489,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4469.923,0.49318072,0.38037157,0.32939222,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4470.951,0.3714681,0.38531697,0.33075416,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4471.982,2.2445405,0.4111048,0.34196997,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4473.0107,-0.2949783,0.39739147,0.33671612,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4474.0425,0.68623734,0.39495784,0.3209672,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4475.072,-0.32076815,0.36648887,0.2993984,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4476.101,-0.49607736,0.34344813,0.3260186,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4477.1333,-0.23468553,0.34466708,0.36316758,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4478.163,-0.012720936,0.33675712,0.28855142,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4479.196,-0.32378274,0.32461634,0.2625921,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4480.2266,0.42961532,0.33761325,0.3317487,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4481.2593,0.46365145,0.3537951,0.39041892,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4482.2905,-0.11360791,0.3559406,0.39177576,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4483.3213,-0.07715594,0.37210706,0.36962476,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4484.3555,0.07398487,0.358345,0.3678392,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4485.387,0.014080128,0.35062903,0.33686572,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4486.4214,0.27068302,0.33923355,0.26590064,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4487.4536,0.510067,0.33749476,0.19408982,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4488.4883,-0.012174542,0.33730292,0.17946933,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4489.521,0.16003074,0.33537126,0.23408042,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4490.5537,1.0797092,0.3363532,0.29190454,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4491.589,0.02731898,0.3337338,0.28667805,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4492.6226,0.82740635,0.3523822,0.27910027,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4493.658,0.3594053,0.3559048,0.28841278,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4494.692,0.010115246,0.35073572,0.31221008,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4495.7285,-0.5892998,0.33658323,0.34474227,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4496.7627,0.2432572,0.34376156,0.3570955,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4497.8,0.49835542,0.35024953,0.2743549,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4498.8345,0.7632668,0.3496874,0.2591929,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4499.8696,0.20113446,0.35375628,0.25991502,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4500.907,-0.37303454,0.3591068,0.24949811,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4501.9424,0.4738144,0.3665692,0.26128587,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4502.9805,-0.17943807,0.36091015,0.31210905,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4504.0166,0.103533864,0.34902123,0.32078448,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4505.055,0.31085777,0.3578444,0.30686018,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4506.0913,0.8738841,0.35454282,0.30229792,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4507.128,0.1798076,0.3580996,0.32931104,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4508.1675,0.25878158,0.3579169,0.35294276,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4509.2046,-0.27042446,0.3348205,0.31358635,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4510.2446,-0.18210876,0.32931557,0.30549413,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4511.282,-0.46688575,0.32952774,0.32340202,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4512.3223,0.49874166,0.35116,0.33812407,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4513.3604,0.2384077,0.35942647,0.34554118,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4514.3984,-0.37239316,0.34337857,0.347335,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4515.4395,0.17191769,0.34278682,0.31816277,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4516.4785,0.2199095,0.3665041,0.21317737,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4517.52,0.25676164,0.39059374,0.13914548,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4518.559,0.3122759,0.40642256,0.18343379,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4519.601,0.10157988,0.40129027,0.24779256,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4520.6406,0.739014,0.3938931,0.23839673,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4521.6807,-0.5540967,0.35723117,0.21127823,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4522.7236,-0.19099103,0.35271835,0.21804053,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4523.764,0.0813381,0.36118203,0.26033705,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4524.807,0.46002212,0.36447477,0.30333185,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4525.848,0.62075907,0.3651475,0.31670204,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4526.8916,0.7540072,0.36371496,0.32183045,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4527.933,0.3104144,0.35160467,0.3578182,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4528.9746,0.0039903964,0.342266,0.3336127,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4530.019,-0.36805302,0.34452438,0.34671465,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4531.061,0.2087878,0.33459,0.3505719,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4532.106,-0.35754344,0.3385734,0.34084192,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4533.149,-0.2661959,0.35181108,0.34519577,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4534.194,0.7995205,0.37703076,0.35252395,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4535.2373,0.48823413,0.37975675,0.31220275,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4536.2803,-0.023341717,0.3557362,0.2836718,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4537.3267,1.13996,0.37393317,0.31671593,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4538.37,1.0070372,0.3594644,0.33686468,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4539.417,0.217249,0.36280003,0.3001984,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4540.461,0.72263443,0.3698335,0.28301027,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4541.5083,0.8096039,0.37013292,0.28625244,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4542.5527,0.6914035,0.36126453,0.26724216,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4543.598,0.28699672,0.34933653,0.26201627,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4544.6455,-0.15441658,0.34130493,0.2570332,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4545.691,0.70479953,0.34707078,0.23475485,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4546.7393,0.122646414,0.35858953,0.23068023,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4547.785,0.07311265,0.3745921,0.2736638,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4548.834,0.25749162,0.3944425,0.31957448,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4549.8804,0.3745433,0.39491364,0.32516742,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4550.9272,0.22147606,0.3780584,0.3115239,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4551.9766,-0.28385842,0.33965123,0.30836317,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4553.024,0.021293906,0.33648565,0.30980432,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4554.0737,0.3958691,0.35132375,0.31294033,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4555.1216,-0.029571448,0.36421648,0.2842494,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4556.172,0.6205225,0.38252932,0.2983008,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4557.2197,0.16611165,0.35580966,0.3315961,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4558.2686,0.29597867,0.34671858,0.33455956,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4559.3193,0.2191351,0.35566387,0.32008502,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4560.368,0.7919396,0.37135735,0.29235315,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4561.42,0.7405556,0.37421474,0.26813936,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4562.469,-0.117894806,0.37068027,0.26620024,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4563.5215,-0.05840193,0.35742238,0.26606175,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4564.5713,0.16271292,0.34993973,0.24591081,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4565.621,-1.1197579,0.32222944,0.22864546,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
4566.6743,-0.24102564,0.34538615,0.27195746,SDSS-SDSS,SDSS,527,52342,323,593438075762272256,26,binning 1   1,DR18
