# wavelength_A donor_subtracted_flux_1e-17 err_1e-17
7094.143 2.397944 0.5156602
7095.779 2.214935 0.4984613
7097.411 2.093907 0.5948932
7099.048 2.278767 0.598227
7100.681 4.113687 0.622799
7102.315 1.634782 0.6203367
7103.952 1.512019 0.5084022
7105.586 0.5242577 0.5145752
7107.225 2.324401 0.6449163
7108.86 2.43248 0.6232278
7110.499 2.252549 0.6267811
7112.135 2.486452 0.628848
7113.771 1.741664 0.6255702
7115.412 2.584824 0.6325339
7117.048 2.60716 0.6442389
7118.69 3.005925 0.7831393
7120.327 1.734499 0.8204524
7121.969 2.518443 0.7766457
7123.608 -0.2641045 1.262026
7125.247 4.875277 0.7354366
7126.89 4.444591 0.5051333
7128.529 3.463452 0.5105422
7130.173 3.331851 0.5042262
7131.813 2.97892 0.4861794
7133.458 2.921784 0.4862948
7135.099 1.899445 0.4711982
7136.74 1.837036 0.4607349
7138.386 1.58671 0.4604146
7140.028 2.033601 0.58158
7141.675 1.462195 0.5742506
7143.317 1.105233 0.4846668
7144.965 1.368168 0.76018
7146.608 3.125805 0.8328322
7148.252 1.102113 0.5297485
7149.901 1.35962 0.5001602
7151.546 2.138335 0.6346452
7153.195 2.031513 0.6185594
7154.84 1.405468 0.6090487
7156.49 3.130526 0.6160775
7158.137 2.314219 0.6303769
7159.783 1.842915 0.6423196
7161.435 3.245077 0.6532047
7163.082 2.072991 0.630769
7164.734 1.158386 0.4910343
7166.382 2.06897 0.5003987
7168.035 1.875522 0.5040383
7169.684 0.9597714 0.6125336
7171.337 1.841431 0.6363662
7172.986 1.898978 0.6347041
7174.637 3.092349 0.6281639
7176.291 1.64214 0.6371916
7177.942 1.537931 0.6586599
7179.597 0.7825091 0.6534138
7181.249 1.228604 0.639453
7182.905 2.031564 0.6592753
7184.557 0.419331 0.5603663
7186.21 1.997343 0.7150536
7187.867 3.236314 0.7265818
7189.521 2.040132 0.7246698
7191.179 2.267765 0.7041675
7192.833 2.239805 0.7063448
7194.492 1.385482 0.6791198
7196.146 1.747575 0.6501815
7197.802 2.152607 0.5335249
7199.462 2.597887 0.6629947
7201.118 2.250867 0.6820626
7202.779 2.166683 0.583124
7204.435 2.41566 0.5723365
7206.097 2.039857 0.6520387
7207.755 1.924525 0.6466116
7209.413 1.856045 0.6449904
7211.076 3.394837 0.6649452
7212.734 1.893915 0.6521301
7214.398 1.033961 0.6517395
7216.057 3.121782 0.6572374
7217.721 1.572673 0.6488595
7219.382 1.814589 0.6590002
7221.042 3.221013 0.6805287
7222.708 2.890214 0.708265
7224.369 1.464625 0.7431537
7226.035 2.101129 0.7589515
7227.697 2.816384 0.7652355
7229.364 2.711133 0.7454589
7231.027 1.562172 0.5891253
7232.691 2.101267 0.7432884
7234.358 4.064158 0.8068982
7236.023 2.213572 0.8248277
7237.691 0.5866393 0.669693
7239.356 2.073047 0.855258
7241.026 1.931516 1.091967
7242.692 -0.4828707 1.174117
7244.358 0.2611534 1.125015
7246.028 0.2507848 1.168592
7247.695 -0.4121239 1.180973
7249.367 1.181528 1.090225
7251.034 2.151271 0.8515843
7252.707 4.618206 0.8987855
7254.375 2.457542 0.9680003
7256.044 -0.537407 0.7236524
7257.717 0.4282281 1.020198
7259.387 3.349464 1.035564
7261.06 2.616304 0.8444868
7262.731 1.786637 0.816661
7264.406 3.323344 0.8449982
7266.077 3.693751 0.8508375
7267.748 2.872346 0.8536299
7269.424 4.138844 0.8556132
7271.097 6.477769 0.8828758
7272.773 4.216186 0.9285991
7274.446 -0.4825178 0.9276946
7276.124 2.618328 1.463191
7277.798 2.799242 1.679695
7279.472 0.5788709 1.317663
7281.151 1.881008 0.9140311
7282.826 0.2092619 0.7446517
7284.505 -0.7561182 0.8508059
7286.181 -0.2054223 0.9965562
7287.861 1.004219 0.9563783
7289.538 1.879624 0.9515323
7291.215 3.186844 0.9044402
7292.896 3.269275 0.9437433
7294.574 1.975424 0.7607319
7296.256 -0.3258765 0.7552066
7297.934 1.34602 0.9713958
7299.617 4.230394 0.9628854
7301.296 2.71784 0.9046511
7302.98 3.8207 1.11794
7304.66 2.570191 1.323969
7306.341 0.1820257 1.19798
7308.025 4.674454 1.061138
7309.707 4.263263 0.9184441
7311.392 4.160343 0.949114
7313.074 3.423181 1.016041
7314.761 0.6639161 0.8867831
7316.443 3.254965 1.199638
7318.127 -4.481664 1.477208
7319.814 2.134951 1.763862
7321.498 2.574801 1.536666
7323.186 0.05117903 1.294892
7324.871 6.849462 0.9437965
7326.56 4.919372 0.9891584
7328.246 1.88022 0.8756082
7329.931 -0.4078105 1.052371
7331.622 2.125782 1.492724
7333.308 5.89844 1.233516
7334.999 5.436219 1.081384
7336.686 5.011903 1.120118
7338.378 3.680982 1.181467
7340.067 2.585636 1.375987
7341.755 1.694804 1.50141
7343.448 3.191875 1.396776
7345.138 5.806789 1.524299
7346.832 7.907676 1.126296
7348.521 4.213868 0.9817714
7350.216 3.791478 0.9842659
7351.907 5.144276 1.006891
7353.598 5.836426 1.050456
7355.294 7.498658 1.094765
7356.986 7.286008 1.13905
7358.683 3.052937 1.239276
7360.376 1.460611 1.287895
7362.073 7.234213 1.230725
7363.766 7.623281 1.068558
7365.46 6.095025 1.034815
7367.159 7.178903 1.135487
7368.854 6.212056 1.426587
7370.553 4.322581 1.380322
7372.248 0.105251 1.292803
7373.949 7.117381 1.347598
7375.645 6.96232 1.072372
7377.342 6.815787 1.033145
7379.043 6.825081 1.029737
7380.74 6.687467 1.031367
7382.442 6.625809 1.029574
7384.141 6.537004 1.015937
7385.843 4.724314 1.141323
7387.542 5.13343 1.157287
7389.242 5.348986 1.181834
7390.946 5.031273 1.096714
7392.646 7.677495 1.22754
7394.351 6.325506 1.265786
7396.052 6.864909 1.140871
7397.757 5.554243 1.01129
7399.459 5.410373 1.030168
7401.162 5.36522 1.206444
7402.868 5.699664 1.480386
7404.571 1.720598 1.429042
7406.279 8.317798 1.205126
7407.982 4.720896 1.035634
7409.691 4.458007 1.010379
7411.395 6.624774 1.035783
7413.101 5.041877 1.036478
7414.81 5.939931 1.028926
7416.516 6.150005 1.020111
7418.226 5.998774 1.035117
7419.933 6.403665 1.045049
7421.644 4.964325 1.001101
7423.351 7.487811 1.033082
7425.059 6.131915 1.021349
7426.77 5.159937 1.026377
7428.48 5.404871 1.044021
7430.192 7.888743 1.139412
7431.901 7.589207 1.404904
7433.615 6.640484 1.296169
7435.326 7.448294 1.09485
7437.04 4.96822 1.088232
7438.751 3.538987 1.200733
7440.462 2.154666 1.089223
7442.178 5.750591 1.303914
7443.89 7.201393 1.047518
7445.606 7.03577 1.008548
7447.319 6.999845 1.006063
7449.037 7.39728 1.162867
7450.751 1.765137 1.105292
7452.464 6.423108 1.013609
7454.183 6.63214 1.014095
7455.898 6.95317 1.026543
7457.617 6.697212 1.024456
7459.333 6.688216 1.212072
7461.053 6.725631 1.243061
7462.769 6.588982 1.079573
7464.486 3.890221 1.315134
7466.207 6.36705 1.312437
7467.925 7.552631 1.091908
7469.647 4.098363 1.245835
7471.365 5.119335 1.229959
7473.088 6.951056 1.125703
7474.808 6.397494 1.173987
7476.527 5.54841 1.153053
7478.251 6.198418 1.134643
7479.971 9.483712 1.20682
7481.696 6.920039 1.190989
7483.417 4.270073 0.9813929
7485.143 6.153885 1.233471
7486.865 8.65487 1.200616
7488.587 6.820428 1.086007
7490.315 7.038479 1.041325
7492.037 5.859917 1.041182
7493.765 5.647107 1.077035
7495.489 7.491075 1.109407
7497.217 7.541331 1.108595
7498.942 5.61737 1.064816
7500.667 6.350981 1.049186
7502.397 6.889262 1.050034
7504.123 8.460148 1.060763
7505.853 7.490375 1.038112
7507.58 6.603116 1.033527
7509.311 5.903741 1.029261
7511.039 6.893866 1.049
7512.767 8.448756 1.080525
7514.499 6.421428 1.229771
7516.227 6.30918 1.255106
7517.961 7.310364 1.102005
7519.69 8.136476 1.132005
7521.424 7.624734 1.138108
7523.155 7.003257 1.243205
7524.885 6.088062 1.567876
7526.621 8.596707 1.645086
7528.352 6.241752 1.309679
7530.088 4.75501 1.106545
7531.82 7.842009 1.166573
7533.557 6.999927 1.206171
7535.291 8.514764 1.141532
7537.024 6.43209 1.072265
7538.762 6.687272 1.10654
7540.496 7.73613 1.161925
7542.235 8.411003 1.173194
7543.97 7.568108 1.124744
7545.709 7.849226 1.098873
7547.445 9.17431 1.132421
7549.182 8.132728 1.129118
7550.923 8.273347 1.125085
7552.66 7.285876 1.099541
7554.401 6.297826 1.095018
7556.139 4.247219 1.118141
7557.882 5.324091 1.194691
7559.62 7.822496 1.231023
7561.359 6.309628 1.166809
7563.103 8.191277 1.136076
7564.843 9.082327 1.132488
7566.587 8.041597 1.104624
7568.328 7.702609 1.301416
7570.073 5.630458 1.38529
7571.815 7.357695 1.310032
7573.561 5.443674 1.381944
7575.303 8.721827 1.462049
7577.046 10.71367 1.361875
7578.793 8.094956 1.201787
7580.537 9.387429 1.194118
7582.285 6.596116 1.161099
7584.029 5.612481 1.149238
7585.778 1.65305 1.526814
7587.523 1.971545 1.150201
7589.269 8.824126 1.128381
7591.019 6.981681 0.8581718
7592.765 5.668518 0.8306882
7594.516 2.984774 0.8459215
7596.263 0.8851453 0.952086
7598.014 -1.718328 1.179178
7599.762 0.7155176 1.531528
7601.511 2.449856 1.651311
7603.264 1.24292 1.654475
7605.013 7.867077 2.443007
7606.766 -0.7073638 2.445371
7608.516 5.077479 2.031615
7610.271 4.472591 1.891728
7612.021 0.7392675 1.39291
7613.773 2.797254 1.294931
7615.528 2.134155 1.14367
7617.28 3.356959 1.327492
7619.037 4.941976 1.290647
7620.79 6.418142 1.24963
7622.547 3.369765 1.392612
7624.3 1.362974 1.173589
7626.054 4.331587 1.137401
7627.813 6.906337 1.174473
7629.568 6.973349 1.276519
7631.327 4.901211 1.324485
7633.083 5.153765 1.224745
7634.843 4.357547 1.058279
7636.599 2.024907 0.9795573
7638.356 2.629256 1.151554
7640.117 4.823741 1.136966
7641.875 5.941266 1.1714
7643.637 4.72957 1.133677
7645.395 2.241323 0.9213992
7647.159 1.77865 0.90465
7648.918 4.036713 1.057241
7650.677 5.696961 1.080735
7652.442 2.655138 1.06301
7654.202 3.501843 0.8761501
7655.967 1.30614 0.8832117
7657.729 -0.1078574 0.9295325
7659.494 3.109015 1.199727
7661.256 5.286446 1.261831
7663.019 8.987199 1.255199
7664.786 8.535901 0.8008762
7666.549 7.39984 0.7827604
7668.317 0.405754 0.7141948
7670.081 -0.5327856 0.6785065
7671.85 3.215357 0.7944851
7673.615 4.311952 0.8186304
7675.38 2.756061 0.7986152
7677.15 2.681685 0.8256446
7678.916 1.428116 0.8556111
7680.687 3.774642 0.8780285
7682.454 2.483268 0.8511456
7684.225 2.156588 0.8603342
7685.993 3.203327 1.002619
7687.761 3.669314 1.018306
7689.534 3.882011 0.9147625
7691.303 2.280761 0.8846691
7693.077 1.61383 0.7226229
7694.846 2.909776 0.7073836
7696.621 5.710448 0.6869578
7698.391 7.725297 0.7104502
7700.162 4.193772 0.7505087
7701.938 0.6077328 0.7581357
7703.71 1.145478 0.8677188
7705.486 2.956792 0.8555702
7707.259 3.559325 0.8768576
7709.036 2.241519 0.8394173
7710.81 2.62197 0.9904697
7712.588 2.430096 1.449184
7714.362 -0.2057175 1.274707
7716.137 -1.673485 1.205233
7717.916 4.312279 1.411395
7719.691 -0.05478966 1.509808
7721.472 0.9347444 1.035055
7723.248 3.800178 0.9634923
7725.029 2.989416 1.000478
7726.806 3.206276 1.113086
7728.583 0.03362556 0.8906927
7730.366 4.253654 1.016761
7732.144 4.391174 0.9527384
7733.927 3.390621 0.9630597
7735.707 4.347818 0.9772631
7737.49 2.847916 1.349266
7739.27 0.2886462 1.279877
7741.051 3.698753 0.9366541
7742.835 1.957909 0.7620176
7744.617 1.614842 0.8968751
7746.403 2.472369 0.9195014
7748.185 2.415384 0.8202692
7749.972 1.878507 1.176357
7751.754 3.875245 1.773618
7753.538 -0.9706585 1.89374
7755.326 6.362029 1.409239
7757.11 4.339173 1.033859
7758.898 -0.01718733 1.095276
7760.684 1.900231 1.139645
7762.473 0.1629602 1.279324
7764.259 2.989726 1.172958
7766.045 1.883832 0.9022182
7767.836 0.5456916 0.8320873
7769.623 3.195537 1.100046
7771.415 4.428598 0.9355295
7773.202 2.07307 1.031543
7774.995 2.188436 0.9612984
7776.783 3.495563 1.062476
7778.572 1.232794 0.9480749
7780.366 3.373598 1.037419
7782.156 6.781683 1.193034
7783.951 2.528152 0.9124445
7785.741 3.254498 0.8153776
7787.537 2.109725 0.7813857
7789.328 2.132368 0.806083
7791.12 2.28471 0.8334295
7792.917 -1.458364 0.9557915
7794.709 2.162235 1.387111
7796.507 0.5729628 1.760678
7798.3 9.413903 1.565253
7800.099 5.237898 0.9788978
7801.893 3.426768 0.9090112
7803.688 4.140989 0.9409888
7805.487 4.162715 0.9585831
7807.283 2.603811 1.19576
7809.083 7.66812 1.524277
7810.88 3.430074 1.559373
7812.681 5.317914 1.410769
7814.479 3.58698 1.218879
7816.276 2.227383 1.039342
7818.079 3.38126 1.05184
7819.877 3.094567 1.236327
7821.68 3.752216 1.599203
7823.48 3.405552 1.880077
7825.284 4.227985 1.431111
7827.084 6.507915 0.9543809
7828.884 5.149382 0.8269775
7830.69 3.215224 0.7858996
7832.491 2.412347 0.7742704
7834.297 2.948314 0.8022993
7836.1 3.711593 0.96248
7837.907 3.49958 0.9327798
7839.71 0.375338 0.8923669
7841.513 2.622067 1.068728
7843.321 0.7475351 1.084256
7845.126 1.361757 1.254607
7846.935 5.610273 1.036784
7848.74 3.0723 1.007586
7850.55 3.515751 1.177047
7852.356 -2.700184 1.125655
7854.167 3.786826 1.8295
7855.974 -1.626032 2.286787
7857.781 -0.3219175 1.421096
7859.593 3.678259 1.047308
7861.401 3.880938 1.126395
7863.214 2.578572 1.245741
7865.023 3.622954 1.220074
7866.836 3.509543 1.075746
7868.646 1.301102 1.008181
7870.456 3.982415 1.093246
7872.271 0.4616828 1.336332
7874.082 1.965479 1.338911
7875.898 3.317745 0.9896089
7877.71 1.338407 0.9164114
7879.526 1.844514 1.019602
7881.339 -0.714967 1.114834
7883.152 5.282947 1.431519
7884.97 2.607965 1.287208
7886.784 5.885289 1.203103
7888.602 1.838415 1.22783
7890.417 1.121684 1.238112
7892.237 1.975233 1.590721
7894.052 4.697541 1.30744
7895.869 1.859467 0.9747469
7897.689 3.553771 0.9348909
7899.506 4.665112 0.9214482
7901.328 4.310773 1.064115
7903.145 4.599807 1.052599
7904.968 2.814401 0.882174
7906.786 3.889927 0.8891759
7908.605 5.413906 0.8954842
7910.429 3.590199 0.9379074
7912.248 2.415961 1.249018
7914.073 10.61968 1.903272
7915.894 -8.577116 2.014428
7917.719 8.504629 2.343155
7919.541 3.027509 1.23182
7921.363 5.744294 1.176079
7923.19 -0.1652386 1.418218
7925.012 3.677311 1.267656
7926.839 5.916517 1.167205
7928.663 5.426567 1.091062
7930.491 5.492343 1.183915
7932.316 2.55069 1.396462
7934.141 1.067158 1.295389
7935.97 2.644 1.089396
7937.796 3.614011 0.928771
7939.627 4.802414 0.9091494
7941.453 4.514955 0.9133804
7943.284 5.116095 1.090466
7945.111 5.460364 1.108868
7946.939 5.742448 1.000898
7948.772 3.393253 1.149712
7950.601 3.748276 1.237571
7952.434 1.160141 1.176962
7954.263 4.302332 1.276546
7956.098 5.436279 1.157195
7957.928 5.842027 1.113962
7959.758 5.7667 1.110004
7961.594 5.192153 1.148443
7963.425 4.830623 1.377663
7965.262 3.118007 2.234714
7967.094 4.634376 2.31275
7968.932 2.837543 1.932484
7970.765 7.467135 1.359843
7972.598 7.054484 1.228256
7974.437 4.381919 0.9795867
7976.271 4.157361 0.9826555
7978.111 3.027733 1.057723
7979.946 4.354633 1.262838
7981.786 2.285229 1.432405
7983.623 5.963957 1.521629
7985.459 5.912314 1.183784
7987.3 6.28044 1.003782
7989.138 4.781368 1.042197
7990.98 4.358806 1.235617
7992.818 1.40609 1.537329
7994.662 3.738846 2.244221
7996.501 3.427759 2.278571
7998.345 9.780454 1.597173
8000.185 3.507825 1.030546
8002.025 5.371623 1.242384
8003.871 7.332042 1.242259
8005.711 7.770167 1.298166
8007.558 5.362326 1.247855
8009.4 6.679641 1.191904
8011.247 9.15451 1.215389
8013.09 3.988694 1.268324
8014.933 5.921546 1.18406
8016.781 4.226171 1.172321
8018.626 8.386276 1.290349
8020.475 7.747716 1.321705
8022.32 5.602153 1.067055
8024.17 7.207168 1.289767
8026.016 3.925813 2.031342
8027.862 3.938804 2.197291
8029.713 1.933708 1.586583
8031.56 5.166759 1.148443
8033.413 5.773204 1.31582
8035.261 8.809265 1.337069
8037.114 7.043069 1.291968
8038.962 5.007617 1.045634
8040.812 7.194833 1.054099
8042.666 5.488429 1.066038
8044.516 6.862452 1.219944
8046.371 8.107756 1.217462
8048.222 7.0609 1.482774
8050.078 3.18917 1.184594
8051.93 5.264888 1.25601
8053.783 3.761805 1.627108
8055.64 8.386978 1.381171
8057.493 5.818128 1.306221
8059.351 4.583392 1.252451
8061.205 6.786152 1.680395
8063.064 6.343209 1.440918
8064.919 7.108255 1.534347
8066.774 6.640222 1.239563
8068.634 7.450416 1.082873
8070.49 6.597688 1.077046
8072.352 8.168034 1.298212
8074.208 6.902935 1.2844
8076.07 4.769923 1.091608
8077.928 8.651355 1.354067
8079.787 8.416681 1.365196
8081.65 8.156412 1.340053
8083.509 5.992204 1.298981
8085.373 7.633816 1.316412
8087.233 8.466316 1.355177
8089.098 6.938435 1.129784
8090.959 7.225507 1.326032
8092.82 8.119151 1.347031
8094.686 6.586832 1.169229
8096.548 5.762383 1.159759
8098.416 6.003586 1.129557
8100.279 6.767612 1.591276
8102.146 9.350237 1.410229
8104.01 5.410848 1.274237
8105.874 7.260747 1.270723
8107.744 6.592488 1.167388
8109.609 6.378897 1.118008
8111.479 6.613526 1.115879
8113.345 7.756449 1.306762
8115.216 6.422434 1.097576
8117.083 8.002331 1.337461
8118.95 9.699151 1.37789
8120.823 8.723809 1.157611
8122.691 7.732477 1.143883
8124.564 6.096177 1.152978
8126.433 8.010498 1.370537
8128.307 8.607903 1.37887
8130.177 10.88153 1.413662
8132.051 10.39374 1.418083
8133.922 14.15803 1.472457
8135.793 6.679345 1.368247
8137.669 5.638759 1.162594
8139.542 5.427767 1.16101
8141.418 5.969824 1.180989
8143.292 5.996945 1.181286
8145.169 7.012032 1.182081
8147.043 6.586422 1.184007
8148.917 5.60717 1.246392
8150.796 6.749478 1.480511
8152.671 8.888362 1.455889
8154.551 5.741759 1.178637
8156.427 7.902436 1.409568
8158.308 10.62764 1.42939
8160.185 10.19132 1.446819
8162.062 7.533804 1.218608
8163.944 6.333079 1.251944
8165.823 5.403045 1.270995
8167.706 6.297723 1.312599
8169.584 7.142519 1.337633
8171.468 6.853139 1.365629
8173.348 5.471853 1.331972
8175.229 5.953457 1.350658
8177.114 10.51746 1.571787
8178.995 9.15081 1.448783
8180.881 13.35771 1.413019
8182.763 14.24232 1.388298
8184.65 11.5912 1.534756
8186.533 1.03718 1.482944
8188.416 2.826145 1.580789
8190.304 6.094763 2.568477
8192.189 5.458418 2.096009
8194.077 14.13783 1.445037
8195.963 7.590727 1.395397
8197.853 9.158306 2.389099
8199.738 0.5831314 2.516138
8201.625 0.7735344 1.736424
8203.516 6.416865 1.616386
8205.403 11.04514 1.678944
8207.296 11.9736 1.601228
8209.184 6.510008 1.498088
8211.076 6.40142 1.257932
8212.966 6.135499 1.226231
8214.854 5.589157 1.218494
8216.749 7.388069 1.275411
8218.64 9.060335 1.281604
8220.534 6.033849 1.217605
8222.426 7.346306 1.207004
8224.322 6.161069 1.214629
8226.214 4.784958 1.22522
8228.106 7.470867 1.296002
8230.004 7.774729 1.353169
8231.897 5.80686 1.285954
8233.795 4.161402 1.260081
8235.69 7.168141 1.286591
8237.589 5.415769 1.233895
8239.483 7.346195 1.423713
8241.379 6.577814 1.431153
8243.279 7.334139 1.260567
8245.176 8.296904 1.308922
8247.077 5.497324 1.23777
8248.975 5.905436 1.232273
8250.877 8.901972 1.280044
8252.774 9.267363 1.291391
8254.673 8.470864 1.255203
8256.577 11.9648 1.269159
8258.477 6.619874 1.221403
8260.381 4.736015 1.20397
8262.281 6.613932 1.234862
8264.186 7.24637 1.251169
8266.087 6.476204 1.230082
8267.989 6.142823 1.213348
8269.896 7.580052 1.217713
8271.798 9.132197 1.240738
8273.705 7.958757 1.242652
8275.608 8.185138 1.27694
8277.517 5.930938 1.326209
8279.421 10.57727 1.502156
8281.33 6.943849 1.614943
8283.235 8.630636 1.834295
8285.142 4.032293 1.668281
8287.052 8.299788 1.496265
8288.958 6.82894 1.64926
8290.869 5.435166 1.997613
8292.777 11.81923 1.820592
8294.69 7.751745 1.434566
8296.598 6.43606 1.464758
8298.506 3.056008 1.799332
8300.42 8.19047 2.414361
8302.329 7.738901 2.048651
8304.243 12.77254 1.487555
8306.154 6.134899 1.263618
8308.069 6.733267 1.278597
8309.98 4.663063 1.248907
8311.893 4.683547 1.401215
8313.809 7.266087 1.513887
8315.722 5.506771 1.339792
8317.64 8.199652 1.246081
8319.553 6.583131 1.231514
8321.471 7.092815 1.236005
8323.386 6.482751 1.236795
8325.3 7.022563 1.20482
8327.22 9.77374 1.22026
8329.136 8.262554 1.223266
8331.057 7.078722 1.2205
8332.973 7.04845 1.206546
8334.895 7.012082 1.213543
8336.811 5.480044 1.190905
8338.729 6.112533 1.235287
8340.652 2.569958 1.261336
8342.571 4.729191 1.475844
8344.495 1.891268 2.363521
8346.415 5.651539 3.000068
8348.34 -0.4331171 3.362561
8350.26 14.56963 1.826311
8352.181 6.003493 1.524582
8354.107 7.656111 2.019024
8356.029 7.175482 2.315932
8357.956 7.458851 1.45731
8359.879 4.854527 1.251438
8361.807 9.077329 1.535651
8363.729 6.61798 1.531241
8365.654 8.557827 1.420623
8367.583 4.319314 1.402435
8369.508 4.05202 1.306167
8371.438 6.158763 1.222244
8373.364 5.336571 1.154265
8375.295 5.770508 1.123946
8377.222 6.14795 1.149503
8379.148 5.769792 1.238884
8381.081 4.282499 1.392351
8383.009 10.35536 1.757286
8384.942 6.053314 1.844346
8386.871 7.337517 1.451477
8388.805 8.203301 1.214695
8390.734 3.951366 1.168641
8392.665 5.063373 1.198745
8394.601 5.645754 1.23127
8396.531 4.856642 1.343784
8398.468 5.25272 1.98806
8400.399 6.711373 3.528717
8402.337 -1.100287 3.327147
8404.27 8.662404 1.75542
8406.203 7.098316 1.266959
8408.142 5.331081 1.191474
8410.076 8.010889 1.20087
8412.016 8.992576 1.293276
8413.95 8.235634 1.540564
8415.891 7.897999 2.061923
8417.827 5.896518 2.00009
8419.764 7.491994 1.493769
8421.705 6.341043 1.241194
8423.643 9.586778 1.245282
8425.585 6.056451 1.281563
8427.523 8.649243 1.407706
8429.467 6.823704 1.761851
8431.405 9.413103 3.749194
8433.35 5.16664 3.924664
8435.29 10.18632 1.778614
8437.23 5.062865 1.220774
8439.176 5.405061 1.148
8441.117 4.910678 1.121752
8443.065 5.932993 1.096715
8445.006 3.084522 1.062093
8446.954 5.955215 1.111333
8448.897 3.152487 1.140774
8450.841 5.892082 1.288082
8452.789 7.03119 1.627785
8454.734 6.537548 1.776707
8456.684 5.601382 1.442577
8458.629 5.14352 1.141439
8460.579 5.331504 1.129359
8462.525 2.724206 1.165301
8464.473 5.070314 1.411248
8466.425 9.805906 2.607928
8468.372 2.998711 3.360437
8470.325 7.326652 1.673932
8472.273 5.122363 1.157266
8474.228 5.443583 1.107426
8476.177 2.970967 1.094035
8478.127 3.722374 1.101148
8480.082 6.004647 1.097799
8482.032 5.776945 1.119749
8483.988 6.162145 1.143568
8485.94 4.908265 1.121672
8487.897 3.356473 1.089517
8489.85 3.486172 1.264073
8491.803 6.759609 1.429213
8493.761 6.955445 1.528379
8495.715 7.707884 1.733303
8497.674 9.751185 1.439159
8499.629 7.111466 1.226785
8501.589 7.108558 1.244369
8503.545 5.616077 1.324134
8505.501 8.802656 1.843308
8507.462 3.908035 2.07401
8509.42 5.641329 1.638076
8511.382 6.474095 1.234712
8513.34 6.012962 1.147929
8515.303 7.175543 1.122721
8517.262 7.608387 1.132343
8519.222 5.039398 1.100854
8521.185 6.988242 1.133953
8523.147 4.902942 1.132824
8525.111 7.543183 1.387391
8527.072 7.085365 1.321503
8529.039 5.129658 1.302418
8531.001 6.298053 1.312255
8532.964 5.621032 1.307098
8534.932 9.066154 1.369372
8536.895 7.308234 1.455141
8538.863 10.24678 1.654641
8540.828 12.38836 1.505912
8542.797 14.24482 1.549635
8544.763 8.503711 1.203032
8546.728 7.236686 1.231209
8548.699 8.929466 1.420567
8550.666 6.219116 1.512028
8552.638 8.14106 1.435962
8554.604 7.333208 1.31343
8556.577 7.087921 1.251217
8558.546 7.763378 1.211726
8560.515 8.957912 1.204311
8562.489 5.967106 1.194426
8564.459 8.415691 1.222007
8566.434 6.762999 1.228157
8568.404 7.184975 1.224254
8570.38 6.453125 1.222361
8572.352 7.822696 1.250237
8574.324 7.470625 1.266118
8576.301 7.57475 1.266798
8578.274 6.530451 1.246064
8580.252 7.366206 1.251966
8582.226 5.801121 1.232987
8584.205 6.167374 1.235794
8586.18 7.969302 1.272853
8588.16 8.546053 1.316267
8590.136 9.35691 1.361569
8592.111 7.25417 1.313725
8594.093 7.880302 1.273706
8596.07 6.286699 1.313275
8598.053 6.304857 1.371172
8600.03 8.686135 1.388194
8602.014 8.053048 1.303175
8603.992 7.001362 1.256557
8605.972 6.962482 1.272863
8607.956 7.760579 1.289514
8609.936 7.356676 1.306866
8611.922 9.499457 1.363732
8613.903 7.275838 1.389415
8615.89 7.959202 1.453396
8617.871 10.30658 1.520885
8619.853 7.057444 1.544148
8621.842 7.613461 1.61812
8623.825 11.38771 1.741276
8625.814 10.00778 1.806716
8627.798 7.600906 1.977365
8629.788 10.13301 1.997154
8631.772 10.80617 1.976399
8633.759 6.068005 2.028411
8635.75 9.544368 1.85989
8637.736 10.61025 1.978485
8639.728 9.440289 1.809389
8641.716 7.604961 1.659697
8643.708 9.765328 1.580418
8645.697 10.55061 1.578936
8647.685 10.23159 1.655725
8649.68 8.839119 1.791853
8651.67 8.437337 1.911351
8653.665 5.246456 1.835919
8655.655 8.553035 1.883501
8657.651 9.61774 1.940189
8659.644 11.79777 1.967728
8661.636 14.52022 2.131108
8663.633 9.75978 1.995796
8665.626 13.81259 1.924639
8667.624 7.745755 2.011593
8669.618 11.21213 1.903228
8671.617 10.87934 2.014272
8673.612 5.164674 1.874473
8675.607 12.43367 1.713421
8677.608 8.954733 1.738884
8679.604 7.537771 1.686044
8681.605 11.96967 1.688094
8683.603 8.792221 1.698253
8685.605 10.04765 1.603041
8687.603 11.06704 1.556481
8689.603 9.031787 1.488031
8691.605 11.69352 1.431474
8693.605 8.327692 1.43074
8695.61 11.75155 1.471583
8697.61 9.599463 1.436545
8699.616 11.1629 1.449307
8701.617 7.645171 1.448053
8703.619 9.192677 1.45812
8705.626 8.904243 1.408421
8707.629 9.601142 1.444883
8709.637 9.15946 1.460046
8711.641 10.08441 1.436894
8713.649 7.422175 1.573174
8715.654 9.612464 1.573107
8717.659 8.022918 1.383266
8719.67 9.786722 1.403447
8721.676 10.37952 1.398166
8723.686 11.44272 1.411341
8725.693 7.026494 1.382175
8727.706 8.410659 1.562831
8729.713 8.537511 1.620192
8731.722 9.882339 1.427572
8733.735 13.79038 1.465988
8735.744 10.09453 1.420908
8737.759 9.643882 1.418798
8739.769 6.861006 1.597378
8741.784 11.00821 1.472614
8743.795 8.51509 1.460672
8745.811 10.95778 1.485778
8747.823 13.2277 1.485661
8749.836 11.03932 1.482012
8751.853 11.19665 1.49767
8753.867 12.01176 1.520906
